Tenant_ID,Score,Date
11388,0.604948058,05/21/2022
11389,0.158300723,05/21/2022
11390,0.56440577,02/09/2020
11392,0.103905147,05/21/2022
11393,0.393811908,05/21/2022
11394,0.945570249,05/21/2022
11383,0.595497299,05/21/2022
11384,0.473496163,05/21/2022
11385,0.653466283,05/21/2022
11386,0.684311991,05/21/2022
11387,0.12200727,05/21/2022
11388,0.94159439,05/21/2022
11389,0.410320084,05/21/2022
11390,0.297408063,05/21/2022
11391,0.719974844,05/21/2022
11392,0.968728244,05/21/2022
11393,0.935580702,05/21/2022
11394,0.914898066,05/21/2022
11383,0.466405875,05/21/2022
11384,0.160610954,05/21/2022
11385,0.767656109,05/21/2022
11386,0.776914017,05/21/2022
11387,0.979208474,05/21/2022
11388,0.252220916,05/21/2022
11389,0.887960547,05/21/2022
11390,0.147470623,05/21/2022
11391,0.237016749,05/21/2022
11392,0.181966153,05/21/2022
11393,0.852892837,05/21/2022
11394,0.839892731,05/21/2022
11361,0.982490091,05/21/2022
11363,0.02719095,05/21/2022
11364,0.205559999,05/21/2022
11366,0.719692052,05/21/2022
11362,0.123417521,05/21/2022
11365,0.467688996,05/21/2022
11367,0.891271613,05/21/2022
11368,0.13677006,05/21/2022
11369,0.539814733,05/21/2022
11370,0.866122366,05/21/2022
11373,0.853539039,05/21/2022
11378,0.51372995,05/21/2022
11371,0.667698842,05/21/2022
11372,0.319662443,05/21/2022
11374,0.650929903,05/21/2022
11375,0.497582838,05/21/2022
11376,0.316745808,05/21/2022
11379,0.461494877,05/21/2022
11380,0.754057187,05/21/2022
11361,0.333432667,05/21/2022
11362,0.415902931,05/21/2022
11363,0.420044677,05/21/2022
11364,0.126342806,05/21/2022
11365,0.48478596,05/21/2022
11366,0.551437474,05/21/2022
11367,0.575138674,05/21/2022
11368,0.293027552,05/21/2022
11369,0.325904765,05/21/2022
11370,0.097654421,04/18/2020
11371,0.925374248,05/21/2022
11372,0.933075292,05/21/2022
11373,0.182747852,05/21/2022
11374,0.303911494,05/21/2022
11375,0.971695558,05/21/2022
11376,0.087852647,05/21/2022
11378,0.700232876,05/21/2022
11379,0.104194897,05/21/2022
11380,0.110100748,05/21/2022
11381,0.038275201,05/21/2022
11361,0.188798544,05/21/2022
11362,0.037934508,05/21/2022
11363,0.159471312,05/21/2022
11364,0.479653543,05/21/2022
11365,0.37998113,05/21/2022
11366,0.768465598,05/21/2022
11367,0.942344164,05/21/2022
11368,0.851396594,05/21/2022
11369,0.955905478,05/21/2022
11370,0.056963627,05/21/2022
11371,0.619437601,05/21/2022
11372,0.137724452,05/21/2022
11373,0.981139326,05/21/2022
11374,0.280774755,02/16/2020
11375,0.20766767,05/21/2022
11376,0.458998905,05/21/2022
11378,0.908952744,05/21/2022
11379,0.509909529,05/21/2022
11380,0.456276723,05/21/2022
11381,0.688806097,05/21/2022
11361,0.989848384,05/21/2022
11363,0.522873353,05/21/2022
11364,0.669013135,05/21/2022
11366,0.514274889,05/21/2022
11362,0.324788157,05/21/2022
11365,0.273860437,02/18/2020
11367,0.674010208,05/21/2022
11368,0.735296049,05/21/2022
11369,0.702251414,05/21/2022
11370,0.198318437,05/21/2022
11373,0.269620415,03/28/2020
11378,0.392242965,05/21/2022
11371,0.81280995,05/21/2022
11372,0.953165264,05/21/2022
11374,0.563536114,05/21/2022
11375,0.515226589,05/21/2022
11376,0.899552765,05/21/2022
11379,0.031483887,05/21/2022
11380,0.854604103,05/21/2022
11381,0.837563072,05/21/2022
11361,0.979235719,05/21/2022
11362,0.643573314,02/09/2020
11363,0.228649417,03/29/2020
11364,0.607616581,05/21/2022
11365,0.413211796,05/21/2022
11366,0.528583626,05/21/2022
11367,0.336425254,05/21/2022
11368,0.238576124,05/21/2022
11369,0.443100754,05/21/2022
11370,0.525482649,05/21/2022
11371,0.152924853,05/21/2022
11372,0.867004171,05/21/2022
11373,0.472748131,05/21/2022
11374,0.119610742,05/21/2022
11375,0.41048641,05/21/2022
11376,0.380731822,05/21/2022
11378,0.670446202,05/21/2022
11379,0.135897587,05/21/2022
11380,0.119979774,02/21/2020
11381,0.794846403,05/21/2022
11361,0.699908502,05/21/2022
11362,0.309685443,05/21/2022
11363,0.722442981,05/21/2022
11364,0.140499558,05/21/2022
11365,0.541560569,05/21/2022
11366,0.430590102,05/21/2022
11367,0.440871279,05/21/2022
11368,0.64562047,05/21/2022
11369,0.459593918,05/21/2022
11370,0.303733083,05/21/2022
11371,0.471294684,05/21/2022
11372,0.915512517,05/21/2022
11373,0.594194082,05/21/2022
11374,0.403349783,05/21/2022
11375,0.204053792,05/21/2022
11376,0.863584765,04/22/2020
11378,0.055035632,05/21/2022
11379,0.293737794,05/21/2022
11380,0.817183088,05/21/2022
11381,0.958657806,05/21/2022
11361,0.585024258,05/21/2022
11362,0.598939539,05/21/2022
11363,0.74476692,05/21/2022
11364,0.11368911,05/21/2022
11365,0.533588186,05/21/2022
11366,0.504757578,05/21/2022
11367,0.63592344,05/21/2022
11368,0.775408809,05/21/2022
11369,0.08426652,05/21/2022
11370,0.182991686,05/21/2022
11371,0.160652275,05/21/2022
11372,0.860864187,05/21/2022
11373,0.818998496,05/21/2022
11374,0.474135261,05/21/2022
11375,0.856060132,05/21/2022
11376,0.758173556,05/21/2022
11378,0.272248091,05/21/2022
11379,0.639132181,05/21/2022
11380,0.129238907,05/21/2022
11381,0.841460441,05/21/2022
11361,0.15871894,05/21/2022
11362,0.877162777,05/21/2022
11363,0.534723472,05/21/2022
11364,0.097461598,05/21/2022
11365,0.225356562,05/21/2022
11366,0.019346435,05/21/2022
11367,0.111419299,05/21/2022
11368,0.967977759,05/21/2022
11369,0.923503018,05/21/2022
11370,0.791396076,05/21/2022
11371,0.936164242,05/21/2022
11372,0.346552683,05/21/2022
11373,0.881060639,05/21/2022
11374,0.155409768,05/21/2022
11375,0.810429135,05/21/2022
11376,0.723519794,05/21/2022
11378,0.020147917,05/21/2022
11379,0.379320402,05/21/2022
11380,0.04103967,05/21/2022
11381,0.342101021,05/21/2022
11361,0.652158441,05/21/2022
11362,0.437013795,05/21/2022
11363,0.772412558,05/21/2022
11364,0.660131122,05/21/2022
11365,0.288647514,02/11/2020
11366,0.004117188,05/21/2022
11367,0.676257849,05/21/2022
11368,0.092367035,05/21/2022
11369,0.061369002,05/21/2022
11370,0.973337764,05/21/2022
11371,0.978944649,04/20/2020
11372,0.004414951,05/21/2022
11373,0.45948751,05/21/2022
11374,0.121165894,05/21/2022
11375,0.031584312,05/21/2022
11376,0.421964163,05/21/2022
11378,0.818055054,05/21/2022
11379,0.242655483,05/21/2022
11380,0.262878327,05/21/2022
11381,0.584383592,02/15/2020
11361,0.710744395,05/21/2022
11362,0.843443035,05/21/2022
11363,0.759613872,02/01/2020
11364,0.909942809,05/21/2022
11365,0.994148961,05/21/2022
11366,0.627470162,05/21/2022
11367,0.545288661,05/21/2022
11368,0.956853368,05/21/2022
11369,0.435793836,05/21/2022
11370,0.237495237,05/21/2022
11371,0.442702704,05/21/2022
11372,0.921851254,05/21/2022
11373,0.197572052,05/21/2022
11374,0.294035422,05/21/2022
11375,0.584921371,05/21/2022
11376,0.287203029,05/21/2022
11378,0.250176024,02/04/2020
11379,0.641831509,05/21/2022
11380,0.869027146,05/21/2022
11381,0.251579417,04/10/2020
11361,0.533357708,05/21/2022
11362,0.625095168,05/21/2022
11363,0.741032821,05/21/2022
11364,0.650733033,05/21/2022
11365,0.352099917,05/21/2022
11366,0.078271762,05/21/2022
11367,0.104848866,05/21/2022
11368,0.905061547,05/21/2022
11369,0.419134944,05/21/2022
11370,0.185278217,05/21/2022
11371,0.965147593,05/21/2022
11372,0.170941888,05/21/2022
11373,0.817489753,05/21/2022
11374,0.150813415,02/03/2020
11375,0.337080201,05/21/2022
11376,0.868962679,05/21/2022
11378,0.328173983,04/21/2020
11379,0.157376698,05/21/2022
11380,0.952924634,05/21/2022
11381,0.768173758,05/21/2022
11862,0.59997212,05/21/2022
11361,0.194029391,05/21/2022
11362,0.871626022,05/21/2022
11363,0.917765181,05/21/2022
11364,0.828914815,03/30/2020
11365,0.242609593,05/21/2022
11366,0.451188713,05/21/2022
11367,0.0763043,03/07/2020
11368,0.365440432,05/21/2022
11369,0.11113657,05/21/2022
11370,0.440411938,05/21/2022
11371,0.56023107,05/21/2022
11372,0.573119128,03/12/2020
11373,0.611095431,05/21/2022
11374,0.971184854,05/21/2022
11375,0.037023098,05/21/2022
11376,0.22817876,05/21/2022
11378,0.43662464,05/21/2022
11379,0.345558649,05/21/2022
11380,0.416804847,05/21/2022
11381,0.927598879,05/21/2022
11862,0.544893502,05/21/2022
11361,0.191679709,05/21/2022
11362,0.237226147,05/21/2022
11363,0.888827449,05/21/2022
11364,0.259677865,05/21/2022
11365,0.341006363,05/21/2022
11367,0.2132635,05/21/2022
11368,0.315922406,05/21/2022
11369,0.039285399,05/21/2022
11370,0.502306286,05/21/2022
11371,0.376867942,05/21/2022
11372,0.491163388,02/22/2020
11373,0.546593536,05/21/2022
11374,0.808909513,05/21/2022
11375,0.922302098,05/21/2022
11376,0.728120015,05/21/2022
11378,0.158199887,04/29/2020
11379,0.834180925,05/21/2022
11380,0.51242992,05/21/2022
11381,0.518067106,03/16/2020
11361,0.441904356,05/21/2022
11362,0.410493044,05/21/2022
11363,0.078837793,04/30/2020
11364,0.327978459,05/21/2022
11365,0.401618792,05/21/2022
11366,0.714455437,05/21/2022
11367,0.399177292,05/21/2022
11368,0.397610144,05/21/2022
11369,0.097567886,05/21/2022
11370,0.505759548,05/21/2022
11371,0.699087879,05/21/2022
11372,0.395663797,05/21/2022
11373,0.442626298,05/21/2022
11374,0.308028627,05/21/2022
11375,0.810266363,05/21/2022
11376,0.945856122,05/21/2022
11378,0.103557667,05/21/2022
11379,0.535978974,05/21/2022
11380,0.87870833,05/21/2022
11381,0.751316394,05/21/2022
11361,0.931015861,05/21/2022
11362,0.137063586,04/28/2020
11363,0.896384071,05/21/2022
11364,0.51228791,05/21/2022
11365,0.24461582,05/21/2022
11366,0.700956364,05/21/2022
11367,0.772855468,05/21/2022
11368,0.484332089,05/21/2022
11369,0.885647859,05/21/2022
11370,0.90025715,05/21/2022
11371,0.631536513,05/21/2022
11372,0.9951694,05/21/2022
11373,0.194082567,02/03/2020
11374,0.525274868,05/21/2022
11375,0.983933575,05/21/2022
11376,0.532161874,05/21/2022
11378,0.40242999,05/21/2022
11379,0.828138233,05/21/2022
11380,0.969304764,05/21/2022
11381,0.495559607,05/21/2022
11361,0.432442529,05/21/2022
11362,0.794415727,05/21/2022
11363,0.800852773,05/21/2022
11364,0.764147318,05/21/2022
11365,0.447392387,05/21/2022
11366,0.178235598,02/23/2020
11367,0.251647687,05/21/2022
11368,0.913140828,05/21/2022
11369,0.293965097,05/21/2022
11370,0.320629157,05/21/2022
11371,0.140733064,02/27/2020
11372,0.307956102,05/21/2022
11373,0.869132456,05/21/2022
11374,0.619847966,05/21/2022
11375,0.20757802,05/21/2022
11376,0.600002624,05/21/2022
11378,0.096295123,05/21/2022
11379,0.404735844,05/21/2022
11380,0.309553731,05/21/2022
11381,0.545840748,05/21/2022
11361,0.873035638,05/21/2022
11362,0.998707687,05/21/2022
11363,0.585173605,05/21/2022
11364,0.003830504,05/21/2022
11365,0.713574969,05/21/2022
11366,0.025038053,05/21/2022
11367,0.285833769,04/05/2020
11368,0.461468369,05/21/2022
11369,0.344895147,05/21/2022
11370,0.951704306,05/21/2022
11371,0.959043068,05/21/2022
11372,0.180930181,05/21/2022
11373,0.197625864,05/21/2022
11374,0.029516175,05/21/2022
11375,0.712043507,03/08/2020
11376,0.892496618,02/06/2020
11378,0.801505902,05/21/2022
11379,0.913317154,04/24/2020
11380,0.866660949,05/21/2022
11381,0.750514698,05/21/2022
11361,0.300020552,05/21/2022
11362,0.516045137,05/21/2022
11363,0.645555647,05/21/2022
11364,0.447941104,05/21/2022
11365,0.987327657,05/21/2022
11366,0.647563917,05/21/2022
11367,0.800082639,05/21/2022
11368,0.045174858,05/21/2022
11369,0.662611244,05/21/2022
11370,0.462098517,05/21/2022
11371,0.12130366,05/21/2022
11372,0.917395276,05/21/2022
11373,0.235968891,05/21/2022
11374,0.164270618,05/21/2022
11375,0.841223417,05/21/2022
11376,0.612167757,05/21/2022
11378,0.03010474,05/21/2022
11379,0.989673243,05/21/2022
11380,0.846828423,05/21/2022
11381,0.988384197,05/21/2022
11361,0.68551499,05/21/2022
11362,0.301362784,05/21/2022
11363,0.996750582,05/21/2022
11364,0.152831745,05/21/2022
11365,0.169261128,05/21/2022
11366,0.611168456,05/21/2022
11367,0.201936585,05/21/2022
11368,0.086730821,05/21/2022
11369,0.545437558,02/01/2020
11370,0.477587058,05/21/2022
11371,0.928436491,05/21/2022
11372,0.640416011,05/21/2022
11373,0.198119104,05/21/2022
11374,0.130146271,05/21/2022
11375,0.556338558,05/21/2022
11376,0.217786385,05/21/2022
11378,0.418543996,05/21/2022
11379,0.964264086,05/21/2022
11380,0.197104639,05/21/2022
11381,0.307729135,05/21/2022
11361,0.212765703,05/21/2022
11362,0.368568126,03/07/2020
11363,0.783167694,05/21/2022
11364,0.712544923,05/21/2022
11365,0.365666279,05/21/2022
11366,0.055606161,05/21/2022
11367,0.151464526,05/21/2022
11368,0.801206931,03/05/2020
11369,0.269747554,05/21/2022
11370,0.352341369,02/16/2020
11371,0.700784587,05/21/2022
11372,0.946077696,05/21/2022
11373,0.491615649,05/21/2022
11374,0.880735177,05/21/2022
11375,0.111861756,05/21/2022
11376,0.373460141,05/21/2022
11378,0.42110033,05/21/2022
11379,0.694438143,05/21/2022
11380,0.810191312,05/21/2022
11381,0.163995412,05/21/2022
11361,0.577110994,05/21/2022
11362,0.354023935,05/21/2022
11363,0.646001402,03/31/2020
11364,0.099459864,05/21/2022
11365,0.657383674,05/21/2022
11366,0.703564033,05/21/2022
11367,0.122693901,05/21/2022
11368,0.470648858,05/21/2022
11369,0.366196102,05/21/2022
11370,0.306017401,05/21/2022
11371,0.288876237,05/21/2022
11372,0.794318063,05/21/2022
11373,0.176429447,05/21/2022
11374,0.656323271,05/21/2022
11375,0.659249469,05/21/2022
11376,0.535720619,05/21/2022
11378,0.01863808,05/21/2022
11379,0.221018823,05/21/2022
11380,0.469301327,05/21/2022
11381,0.76331498,02/08/2020
11361,0.517458595,05/21/2022
11362,0.569694004,05/21/2022
11363,0.826273417,05/21/2022
11364,0.477366135,05/21/2022
11365,0.116994468,05/21/2022
11366,0.223370455,05/21/2022
11367,0.404761319,05/21/2022
11368,0.34489124,03/29/2020
11369,0.412639633,05/21/2022
11370,0.918286157,05/21/2022
11371,0.567142593,05/21/2022
11372,0.164525555,05/21/2022
11373,0.093162614,05/21/2022
11374,0.258803657,05/21/2022
11375,0.699103242,05/21/2022
11376,0.799765144,05/21/2022
11378,0.048300015,05/21/2022
11379,0.863258756,05/21/2022
11380,0.905907721,05/21/2022
11381,0.116326401,05/21/2022
11862,0.031149281,05/21/2022
11361,0.788118822,05/21/2022
11362,0.200388888,05/21/2022
11363,0.752724663,05/21/2022
11364,0.322028279,05/21/2022
11365,0.700113983,05/21/2022
11366,0.768953654,05/21/2022
11367,0.078544755,04/17/2020
11368,0.955859471,05/21/2022
11369,0.526934777,05/21/2022
11370,0.426035568,03/04/2020
11371,0.235066236,05/21/2022
11372,0.772272084,05/21/2022
11373,0.342166086,05/21/2022
11374,0.68506987,05/21/2022
11375,0.760503361,05/21/2022
11376,0.222541945,05/21/2022
11378,0.026517409,05/21/2022
11379,0.742018404,05/21/2022
11380,0.738957301,05/21/2022
11381,0.01952721,05/21/2022
11862,0.41842094,05/21/2022
11361,0.077538669,05/21/2022
11362,0.803832865,05/21/2022
11363,0.146000606,05/21/2022
11364,0.348145304,05/21/2022
11365,0.382851096,05/21/2022
11366,0.79609669,05/21/2022
11367,0.323503266,05/21/2022
11368,0.734955863,02/18/2020
11369,0.060926883,05/21/2022
11370,0.34935483,05/21/2022
11371,0.695007836,05/21/2022
11372,0.98489675,05/21/2022
11373,0.574924529,05/21/2022
11374,0.499477019,05/21/2022
11375,0.502796599,05/21/2022
11376,0.272065901,05/21/2022
11378,0.475259734,05/21/2022
11379,0.176248764,03/13/2020
11380,0.058780452,04/11/2020
11381,0.558996406,05/21/2022
11862,0.78267547,05/21/2022
11361,0.422454104,05/21/2022
11362,0.284572672,05/21/2022
11363,0.945581024,05/21/2022
11364,0.998119716,05/21/2022
11365,0.84287977,05/21/2022
11366,0.484919703,05/21/2022
11367,0.89944525,05/21/2022
11368,0.742788743,02/20/2020
11369,0.021860007,05/21/2022
11370,0.038078804,05/21/2022
11371,0.928687643,05/21/2022
11372,0.763437173,05/21/2022
11373,0.255018557,05/21/2022
11374,0.81042456,03/30/2020
11375,0.256231885,05/21/2022
11376,0.880157215,03/03/2020
11378,0.054562156,05/21/2022
11379,0.907696187,05/21/2022
11380,0.693722759,05/21/2022
11381,0.835300855,05/21/2022
11862,0.099093499,05/21/2022
11361,0.588402398,05/21/2022
11362,0.701580397,05/21/2022
11363,0.4648473,02/22/2020
11364,0.832362144,05/21/2022
11365,0.339094897,05/21/2022
11366,0.134350825,05/21/2022
11367,0.616089915,05/21/2022
11368,0.944106561,04/27/2020
11369,0.182028873,05/21/2022
11370,0.177909377,05/21/2022
11371,0.096153979,05/21/2022
11372,0.147294082,05/21/2022
11373,0.282667917,05/21/2022
11374,0.437987015,05/21/2022
11375,0.035258138,05/21/2022
11376,0.27341847,05/21/2022
11378,0.378234525,05/21/2022
11379,0.03917752,05/21/2022
11380,0.593082236,05/21/2022
11381,0.209199531,05/21/2022
11862,0.933388519,05/21/2022
11361,0.683503135,05/21/2022
11362,0.51539498,05/21/2022
11363,0.492963645,05/21/2022
11364,0.746495548,05/21/2022
11365,0.632011986,05/21/2022
11366,0.078310295,05/21/2022
11367,0.665091515,05/21/2022
11368,0.304782335,05/21/2022
11369,0.359702615,04/06/2020
11370,0.251621768,05/21/2022
11371,0.90805191,05/21/2022
11372,0.175116097,05/21/2022
11373,0.027345695,05/21/2022
11374,0.370024114,05/21/2022
11375,0.974400815,05/21/2022
11376,0.021247753,05/21/2022
11378,0.672128518,05/21/2022
11379,0.415146749,05/21/2022
11380,0.122654235,05/21/2022
11381,0.849574316,05/21/2022
11862,0.742266208,05/21/2022
11361,0.704116309,04/05/2020
11362,0.925732597,05/21/2022
11363,0.527794005,05/21/2022
11364,0.599963354,04/02/2020
11365,0.61643429,05/21/2022
11366,0.682360877,05/21/2022
11367,0.834633958,05/21/2022
11368,0.913349913,05/21/2022
11369,0.796319929,05/21/2022
11370,0.44543832,05/21/2022
11371,0.933358276,05/21/2022
11372,0.881751734,05/21/2022
11373,0.918041104,05/21/2022
11374,0.769627027,05/21/2022
11375,0.690770246,05/21/2022
11376,0.90955103,05/21/2022
11378,0.889793745,05/21/2022
11379,0.184249194,05/21/2022
11380,0.259320255,05/21/2022
11381,0.428685806,05/21/2022
11862,0.679286626,05/21/2022
11361,0.545725449,05/21/2022
11361,0.159834862,05/21/2022
11361,0.329081223,05/21/2022
11361,0.684093287,05/21/2022
11361,0.943199813,05/21/2022
11361,0.958920452,05/21/2022
11361,0.138686313,05/21/2022
11363,0.69223742,05/21/2022
11363,0.18206816,05/21/2022
11363,0.541365058,05/21/2022
11363,0.057935353,05/21/2022
11363,0.221894236,05/21/2022
11363,0.89926376,05/21/2022
11412,0.550017233,05/21/2022
11412,0.288728914,05/21/2022
11364,0.321695536,05/21/2022
11364,0.190653244,05/21/2022
11364,0.967230332,02/13/2020
11364,0.284402933,05/21/2022
11364,0.650351427,04/25/2020
11364,0.053146414,05/21/2022
11366,0.340307547,05/21/2022
11366,0.117373383,05/21/2022
11366,0.059754804,05/21/2022
11366,0.2262794,05/21/2022
11366,0.881632439,05/21/2022
11362,0.578400101,05/21/2022
11362,0.476825799,05/21/2022
11362,0.504828392,05/21/2022
11362,0.770442831,05/21/2022
11362,0.160774766,05/21/2022
11365,0.746441818,05/21/2022
11365,0.101997641,05/21/2022
11365,0.140478019,05/21/2022
11365,0.547634482,05/21/2022
11365,0.258679025,05/21/2022
11367,0.192716001,05/21/2022
11367,0.69306246,05/21/2022
11367,0.31851257,05/21/2022
11367,0.664092771,03/30/2020
11367,0.516853241,05/21/2022
11368,0.938948579,05/21/2022
11369,0.469059841,05/21/2022
11369,0.478838896,05/21/2022
11369,0.905904316,05/21/2022
11369,0.258597762,05/21/2022
11370,0.319496645,05/21/2022
11370,0.447323314,05/21/2022
11370,0.504332336,04/28/2020
11373,0.88319618,05/21/2022
11373,0.168609947,05/21/2022
11373,0.127592901,05/21/2022
11378,0.437115946,03/28/2020
11378,0.392582648,02/12/2020
6193,0.068724157,05/21/2022
6198,0.497935994,02/20/2020
6198,0.410927506,05/21/2022
6198,0.138942195,05/21/2022
6198,0.572250723,05/21/2022
6198,0.713357228,05/21/2022
6195,0.921260448,05/21/2022
6195,0.991415431,05/21/2022
6195,0.115683155,05/21/2022
11371,0.662963571,05/21/2022
11374,0.543379119,05/21/2022
11375,0.400918902,05/21/2022
11407,0.094908665,04/10/2020
11407,0.130955491,05/21/2022
11407,0.829073653,05/21/2022
11381,0.082654797,05/21/2022
6195,0.684925265,05/21/2022
6198,0.564140438,05/21/2022
11407,0.562576101,05/21/2022
11632,0.547735261,05/21/2022
11632,0.402316179,05/21/2022
6195,0.715081208,05/21/2022
6198,0.630110992,05/21/2022
6195,0.888943342,05/21/2022
6195,0.189437777,05/21/2022
6257,0.302530247,05/21/2022
11601,0.229965112,05/21/2022
6195,0.676931874,05/21/2022
6195,0.751771452,05/21/2022
6195,0.272701082,05/21/2022
6195,0.073312799,05/21/2022
6195,0.12600079,05/21/2022
6195,0.567096038,05/21/2022
6195,0.218661709,05/21/2022
6195,0.093077708,05/21/2022
11786,0.691008065,03/16/2020
11799,0.224037591,05/21/2022
6195,0.912152312,05/21/2022
11799,0.41110053,05/21/2022
11862,0.980257548,05/21/2022
11862,0.652118064,05/21/2022
11845,0.5986076,05/21/2022
11845,0.080447053,05/21/2022
11803,0.910931987,05/21/2022
11845,0.593984259,05/21/2022
11803,0.202533867,05/21/2022
11845,0.480831727,05/21/2022
6198,0.327983089,04/10/2020
11803,0.118615312,05/21/2022
11845,0.876233809,05/21/2022
6198,0.588754837,05/21/2022
11803,0.972661156,05/21/2022
11845,0.828114428,05/21/2022
6198,0.068677542,05/21/2022
12397,0.916009149,05/21/2022
11803,0.463969963,05/21/2022
11845,0.727410708,05/21/2022
6198,0.465308917,05/21/2022
12397,0.414111794,05/21/2022
11803,0.071716795,05/21/2022
11845,0.738215688,04/13/2020
6198,0.066828946,05/21/2022
12397,0.159625892,05/21/2022
13140,0.6457532,05/21/2022
13141,0.773260163,05/21/2022
11803,0.871623904,05/21/2022
11845,0.027746649,05/21/2022
11460,0.806129404,05/21/2022
11718,0.247795514,05/21/2022
11718,0.945200421,05/21/2022
11471,0.575318,05/21/2022
11471,0.550659729,05/21/2022
11402,0.588627544,04/15/2020
11402,0.339303822,05/21/2022
11402,0.800690189,05/21/2022
11459,0.15104657,05/21/2022
11459,0.213155793,05/21/2022
12040,0.654767745,05/21/2022
12040,0.818440139,05/21/2022
12450,0.729061523,05/21/2022
12451,0.667342223,05/21/2022
12450,0.281545753,03/02/2020
12451,0.136651374,05/21/2022
11402,0.079995064,05/21/2022
11459,0.914454403,05/21/2022
11719,0.318558946,05/21/2022
12040,0.748140696,05/21/2022
12450,0.67866236,05/21/2022
12451,0.062600466,05/21/2022
11402,0.158268019,05/21/2022
11459,0.646778842,05/21/2022
11482,0.437603882,05/21/2022
12040,0.966910851,05/21/2022
12450,0.883154216,02/24/2020
12451,0.080567014,05/21/2022
11402,0.177544817,05/21/2022
11459,0.783750061,05/21/2022
11482,0.35396853,05/21/2022
11600,0.579659685,05/21/2022
12038,0.334085884,05/21/2022
12040,0.607178524,04/20/2020
12451,0.481087563,05/21/2022
11402,0.581949223,05/21/2022
11482,0.92123763,05/21/2022
11832,0.634635495,04/13/2020
11834,0.259607214,05/21/2022
12038,0.194002724,05/21/2022
12039,0.052893381,05/21/2022
12040,0.378491519,05/21/2022
12451,0.973905096,05/21/2022
11402,0.933733492,05/21/2022
11474,0.489392436,05/21/2022
11482,0.875587468,05/21/2022
11803,0.503445142,05/21/2022
11832,0.593308836,05/21/2022
11834,0.596391483,05/21/2022
12038,0.898316988,04/17/2020
12039,0.388057432,05/21/2022
12040,0.394485405,05/21/2022
12451,0.948476973,05/21/2022
11402,0.148509038,05/21/2022
11474,0.177332205,05/21/2022
11482,0.221885782,05/21/2022
11803,0.555514084,05/21/2022
11832,0.602582458,05/21/2022
11834,0.745319295,05/21/2022
12038,0.178886724,05/21/2022
12039,0.424292171,05/21/2022
12040,0.306023006,03/31/2020
12451,0.633518286,05/21/2022
11402,0.057035233,05/21/2022
11402,0.609623451,04/04/2020
11600,0.768655827,05/21/2022
11402,0.14880189,05/21/2022
11459,0.967860571,05/21/2022
11482,0.4780891,05/21/2022
11600,0.391612474,05/21/2022
11402,0.25732163,05/21/2022
11459,0.932936535,05/21/2022
11482,0.31107582,05/21/2022
11834,0.854871813,05/21/2022
12451,0.459863963,05/21/2022
11402,0.591486768,05/21/2022
11459,0.440752652,05/21/2022
11482,0.163235554,05/21/2022
11834,0.061799138,05/21/2022
12038,0.926190544,05/21/2022
12040,0.246982081,05/21/2022
12451,0.344755252,04/11/2020
11402,0.522702885,04/23/2020
11482,0.425719241,05/21/2022
11832,0.522171922,02/20/2020
11834,0.072699443,05/21/2022
12038,0.979297757,05/21/2022
12039,0.206479503,05/21/2022
12040,0.22212934,05/21/2022
12451,0.387539059,05/21/2022
11402,0.042956011,05/21/2022
11482,0.603362368,05/21/2022
11814,0.561898077,05/21/2022
11815,0.100515547,05/21/2022
11816,0.320322984,05/21/2022
11832,0.043078242,03/16/2020
11834,0.238391161,05/21/2022
12038,0.392148158,05/21/2022
12039,0.584762734,05/21/2022
12040,0.90758613,02/24/2020
12451,0.074350938,05/21/2022
11402,0.04236432,05/21/2022
11404,0.80941258,05/21/2022
11482,0.824776171,05/21/2022
11814,0.85017111,05/21/2022
11815,0.011883766,05/21/2022
11816,0.546258509,05/21/2022
11832,0.789351543,05/21/2022
11834,0.695539221,05/21/2022
12038,0.374790773,05/21/2022
12039,0.813283822,05/21/2022
12040,0.210781828,05/21/2022
12451,0.704226434,05/21/2022
11402,0.978274887,05/21/2022
11814,0.471190171,05/21/2022
11815,0.13906317,05/21/2022
11816,0.724354415,05/21/2022
11832,0.278641885,05/21/2022
11834,0.294767347,05/21/2022
12038,0.921572315,05/21/2022
12039,0.820599281,04/29/2020
12040,0.884744403,05/21/2022
12451,0.291194569,05/21/2022
11402,0.175794374,05/21/2022
11474,0.524697566,05/21/2022
11482,0.949705247,05/21/2022
11814,0.593849668,05/21/2022
11815,0.576665782,05/21/2022
11816,0.944570046,05/21/2022
11832,0.724106529,05/21/2022
11834,0.659010401,05/21/2022
12038,0.411949527,05/21/2022
12039,0.75848,05/21/2022
12040,0.114653924,05/21/2022
12451,0.078640887,03/17/2020
11402,0.82187849,05/21/2022
11403,0.049240566,05/21/2022
11474,0.82277311,05/21/2022
11482,0.062615399,05/21/2022
11814,0.433649435,05/21/2022
11815,0.42175819,05/21/2022
11832,0.7698742,05/21/2022
11834,0.186103234,05/21/2022
12038,0.715366683,05/21/2022
12039,0.133808588,05/21/2022
12040,0.359875813,05/21/2022
12451,0.99132335,05/21/2022
11402,0.428136266,05/21/2022
11474,0.368564538,05/21/2022
11482,0.442074599,05/21/2022
11803,0.043747567,05/21/2022
11832,0.787288456,05/21/2022
11834,0.041881412,04/06/2020
12038,0.630223045,05/21/2022
12039,0.726272772,05/21/2022
12040,0.105457785,05/21/2022
